23,2
0,3
2,3
5,2
10,1
11,3
11,3
11,3
11,2
11,3
13,3
14,3
16,3
16,2
16,1
16,3
16,2
16,2
16,2
16,1
16,3
16,2
17,3
17,2
17,3
17,3
17,2
18,3
18,3
19,2
20,3
21,3
22,2
23,2
6,2
12,3
14,2
15,3
16,3
16,2
16,2
16,2
17,2
17,2
19,1
19,3
22,3
2,2
3,3
16,2
16,2
16,2
16,3
16,2
16,2
16,1
17,3
17,1
17,2
17,3
18,2
18,3
19,1
19,2
19,1
19,2
19,2
0,2
2,3
12,3
16,1
0,2
10,3
10,3
12,3
13,3
15,3
16,3
17,1
17,1
17,1
17,3
17,1
17,1
17,1
17,1
17,1
17,1
17,1
17,3
17,1
17,1
17,1
17,1
17,1
17,1
17,1
17,3
17,3
17,1
17,1
17,1
17,1
17,1
17,1
17,1
17,3
17,3
17,3
17,1
17,1
17,1
17,3
17,1
17,1
17,3
17,1
17,1
17,1
17,1
17,1
17,3
17,3
17,1
17,1
17,3
17,1
17,1
17,1
17,1
17,1
17,1
17,1
17,1
17,1
17,3
17,1
17,1
17,1
17,1
17,1
17,1
17,1
17,1
17,1
17,1
17,3
17,1
18,1
18,1
18,1
18,3
18,1
18,1
18,1
18,1
18,1
18,1
18,3
18,1
18,1
18,1
18,1
18,1
18,1
18,1
18,3
18,3
18,3
18,1
18,1
18,1
18,1
19,3
19,3
19,1
19,1
19,3
19,1
19,1
19,3
19,1
19,1
19,1
19,3
19,3
19,1
19,3
20,1
20,1
20,1
20,1
20,3
20,1
20,1
20,1
20,1
21,1
21,1
21,3
21,1
21,1
21,3
21,1
21,1
22,1
22,3
23,1
23,1
0,1
0,1
0,1
2,1
5,3
6,1
7,1
9,3
10,1
10,1
10,1
10,1
11,1
12,1
12,3
12,3
12,1
13,3
13,3
14,3
15,1
16,1
16,1
16,2
16,2
16,2
16,1
16,2
16,2
16,2
16,2
16,3
16,2
16,3
16,3
16,3
16,3
16,2
16,1
16,2
16,2
16,2
16,3
16,2
16,3
16,3
16,3
16,3
16,1
16,2
16,3
16,2
16,2
16,1
16,1
16,2
16,2
17,3
17,2
17,3
17,2
17,2
18,3
18,3
18,2
18,2
19,3
19,3
19,3
19,1
19,1
19,3
19,3
20,3
0,3
0,3
0,2
5,1
5,2
7,3
7,3
7,3
7,3
9,1
10,1
10,1
10,1
10,1
11,3
12,2
12,1
12,1
13,3
13,3
13,3
13,3
15,3
16,2
16,2
16,3
16,3
16,2
16,1
16,1
16,3
16,2
16,3
16,3
16,3
16,3
16,3
16,3
16,3
16,2
16,2
16,2
16,1
17,3
17,2
17,1
17,3
17,2
17,2
17,3
17,1
17,1
17,1
17,1
17,2
17,3
17,2
18,3
18,3
18,3
18,1
18,1
18,1
19,2
19,2
19,1
19,3
20,2
21,2
21,3
21,2
22,2
23,3
23,2
23,2
3,3
9,2
9,1
9,1
10,2
11,1
11,3
11,2
11,3
12,1
14,3
15,1
16,2
16,1
16,2
16,2
16,2
16,2
16,3
16,2
16,2
16,2
16,2
16,3
16,3
16,2
17,2
17,1
17,3
17,3
18,3
18,3
18,1
19,3
19,2
19,1
20,1
20,1
20,1
20,3
23,3
23,1
1,3
10,2
11,3
16,2
16,2
16,3
16,2
16,3
16,2
16,2
16,3
16,3
16,2
16,2
16,1
16,3
16,1
16,2
16,3
16,2
16,3
16,1
16,1
16,3
16,3
16,1
16,3
16,3
16,1
16,2
16,3
16,1
17,1
17,2
17,2
17,2
17,1
17,2
17,2
17,2
17,2
17,1
17,2
18,1
18,1
18,3
18,1
18,3
18,2
18,1
18,3
19,3
19,2
20,3
21,3
21,3
1,3
6,1
7,3
8,2
8,3
9,3
9,3
10,3
10,3
11,3
13,2
13,2
13,3
16,3
16,2
16,3
16,3
16,3
16,1
16,3
16,1
16,2
16,2
16,1
16,1
16,3
16,2
16,1
16,3
16,2
16,1
16,2
16,2
16,3
16,2
16,2
16,2
17,2
17,2
17,2
17,2
17,2
17,2
18,3
18,2
18,1
18,3
18,3
18,3
19,2
19,2
20,2
20,1
20,2
20,1
21,3
22,3
22,3
6,3
6,3
8,2
9,1
12,2
13,3
13,1
13,3
15,2
15,2
15,2
15,2
19,3
19,3
22,3
0,3
5,3
8,2
8,2
8,2
8,3
9,3
9,1
9,2
9,3
12,3
12,3
12,3
12,2
12,2
16,3
16,2
17,1
17,1
17,1
17,1
17,1
17,3
17,1
17,1
17,1
17,1
17,1
17,1
17,1
17,1
17,1
17,1
17,1
17,1
17,1
17,1
17,1
17,1
17,3
17,1
17,1
17,1
17,1
17,1
17,1
17,1
17,3
17,1
17,1
17,1
17,1
17,1
17,1
17,1
17,1
17,1
17,1
17,3
17,1
17,1
17,1
17,3
17,3
17,1
17,1
17,1
17,3
17,3
17,1
17,1
17,3
17,1
17,1
17,1
17,1
17,1
17,3
17,1
17,1
17,1
17,1
17,1
17,1
17,1
17,3
17,1
17,3
17,3
17,1
17,1
17,3
17,1
17,1
17,1
17,3
17,1
17,1
17,1
17,3
17,1
17,1
17,1
17,3
17,1
17,1
17,1
17,3
17,1
17,3
17,1
17,1
17,1
17,1
17,1
17,1
17,3
17,1
17,3
17,1
17,1
17,1
17,1
17,1
17,1
17,1
17,3
17,1
17,1
17,1
17,1
17,1
17,1
17,3
17,1
17,1
17,3
17,1
17,3
17,3
17,1
17,1
17,1
17,1
17,1
17,1
17,1
17,1
17,1
17,1
17,1
17,3
17,3
17,1
17,1
17,1
17,1
17,3
17,2
17,1
17,1
17,1
17,1
17,1
17,1
17,3
17,1
18,1
18,1
18,1
18,1
18,1
18,1
18,1
18,1
18,1
18,3
18,1
18,1
18,1
18,1
18,3
18,1
18,2
18,1
18,1
18,1
18,3
18,1
18,3
18,1
18,1
18,1
18,1
18,1
18,3
18,1
18,1
18,1
18,1
18,1
18,1
18,3
18,1
18,1
18,1
19,1
19,1
19,1
19,3
19,1
19,3
19,1
19,1
19,1
19,3
19,1
19,1
19,1
19,3
19,1
19,1
19,1
19,1
19,1
19,1
19,1
20,1
20,1
20,1
20,1
20,1
20,1
20,3
20,1
20,1
20,1
20,1
20,1
20,1
20,1
20,1
21,1
21,1
21,1
21,1
21,1
21,1
21,1
21,1
21,3
22,1
22,1
22,3
22,1
22,1
22,1
22,1
22,1
22,1
22,3
22,1
23,1
23,1
23,3
23,1
0,3
0,1
2,1
3,1
7,1
7,1
8,1
8,3
10,3
11,3
11,1
11,1
11,1
12,1
12,1
12,1
12,3
13,3
13,3
13,1
13,1
13,1
14,1
14,1
15,1
15,1
15,1
16,2
16,2
16,3
16,1
16,1
16,1
16,1
16,3
16,2
16,1
16,2
16,1
16,2
16,2
16,1
16,3
16,2
16,2
16,3
16,1
16,1
16,1
16,3
16,1
16,3
16,3
17,3
17,3
17,2
17,3
17,2
17,3
17,3
18,1
18,1
18,3
18,3
18,2
18,1
18,2
19,1
19,2
19,3
20,2
20,1
20,2
20,1
20,3
21,1
21,2
21,1
21,1
22,3
22,3
23,1
23,2
23,3
23,1
23,3
23,3
23,2
23,3
0,3
0,1
0,1
5,3
8,1
8,2
8,2
8,1
8,3
10,2
10,1
11,3
12,3
12,3
12,3
12,3
12,3
15,1
15,1
16,2
16,1
16,2
16,1
16,1
16,2
16,1
16,2
16,3
16,2
16,1
16,2
16,1
16,1
16,2
16,3
16,1
16,2
16,2
16,3
16,2
16,2
16,2
17,1
17,1
17,3
17,3
17,1
18,2
18,3
18,3
18,3
19,2
19,1
19,3
21,1
21,2
21,2
21,2
21,1
22,2
22,3
22,2
23,3
1,2
2,2
8,3
12,2
12,2
13,3
14,1
15,3
16,2
16,2
16,3
16,3
16,1
16,2
16,3
16,2
16,2
16,1
16,3
16,2
16,2
16,1
16,2
16,2
16,1
16,2
16,1
16,2
16,3
17,3
17,1
17,3
17,2
17,2
17,3
17,1
18,3
18,1
18,2
19,2
19,3
20,2
20,1
20,1
20,3
21,2
21,2
21,3
21,1
21,2
21,3
21,2
21,2
22,3
22,1
22,1
22,1
22,1
23,1
23,2
23,1
0,2
8,3
8,1
8,2
9,3
9,3
9,2
12,2
14,3
16,3
16,3
16,3
16,1
16,2
16,2
16,3
16,3
16,2
16,3
16,2
16,2
16,3
16,2
16,1
16,2
16,2
16,3
16,2
16,3
16,2
16,2
16,1
16,2
16,1
16,2
17,2
17,3
17,2
17,1
17,2
17,3
17,1
17,1
17,2
17,1
18,2
18,3
18,2
19,2
19,2
19,2
19,2
19,3
19,1
19,1
20,2
20,3
21,3
21,2
22,3
23,3
23,3
0,1
9,2
11,3
13,1
13,3
16,2
16,3
16,2
16,3
16,2
16,1
16,1
16,2
16,3
16,3
16,2
16,3
16,1
16,2
16,3
16,2
16,1
16,2
16,3
16,2
16,2
16,2
16,2
16,2
16,3
16,2
16,3
17,2
17,2
17,1
17,1
18,1
18,2
18,3
18,2
18,1
18,2
18,3
18,2
18,1
18,3
19,3
20,1
20,2
20,3
20,2
20,2
20,2
23,1
0,1
2,2
4,3
7,2
9,2
10,2
10,3
10,3
14,3
14,3
14,3
18,3
18,3
23,1
9,3
10,1
10,3
11,3
11,2
11,3
11,3
12,3
12,3
15,3
16,3
16,3
16,3
16,3
17,2
17,1
17,1
17,1
17,1
17,1
17,1
17,1
17,1
17,1
17,1
17,3
17,1
17,1
17,1
17,1
17,1
17,1
17,1
17,1
17,1
17,1
17,1
17,3
17,1
17,1
17,1
17,1
17,1
17,1
17,1
17,1
17,1
17,1
17,1
17,1
17,1
17,1
17,3
17,1
17,1
17,1
17,1
17,1
17,3
17,1
17,1
17,1
17,1
17,1
17,1
17,1
17,3
17,3
17,1
17,1
17,1
17,1
17,1
17,1
17,1
17,1
17,1
17,3
17,1
17,3
17,1
17,1
17,3
17,1
17,1
17,1
17,1
17,1
17,3
17,1
17,1
17,1
17,1
17,3
17,1
17,3
17,1
17,1
17,1
17,3
17,1
17,3
17,1
17,1
17,1
17,1
17,1
17,1
17,1
17,1
17,3
17,1
17,1
17,3
17,1
17,1
17,1
17,1
17,1
17,1
17,1
17,1
17,3
17,1
17,1
17,1
17,1
17,1
17,1
17,3
17,1
17,1
17,1
17,2
17,1
17,1
17,1
17,1
17,1
17,1
18,1
18,1
18,1
18,1
18,1
18,1
18,1
18,1
18,3
18,1
18,3
18,1
18,1
18,1
18,1
18,1
18,1
18,1
18,1
18,1
18,1
18,1
18,2
18,1
18,1
18,1
18,3
18,1
18,1
18,1
18,3
18,1
18,1
18,3
18,1
18,1
18,1
18,1
18,1
18,1
18,1
18,1
18,1
18,3
19,3
19,1
19,1
19,1
19,1
19,1
19,1
19,1
19,1
19,1
19,3
19,1
19,1
19,1
19,1
19,1
19,1
19,1
19,3
20,1
20,1
20,1
20,1
20,1
20,1
20,3
20,1
20,1
20,1
20,1
20,1
20,3
20,3
20,1
20,3
20,1
20,1
20,3
21,3
21,1
21,1
21,3
21,1
21,1
22,1
22,1
22,1
22,1
22,1
22,1
23,3
23,3
23,1
23,1
23,1
1,1
1,1
1,1
2,1
2,1
4,1
7,1
9,1
9,1
9,1
10,3
10,1
10,1
11,3
11,3
11,3
11,3
11,1
11,3
11,1
12,3
12,1
12,2
12,1
13,1
14,1
14,1
14,1
14,1
14,1
14,1
15,2
16,1
16,2
16,1
16,3
16,1
16,1
16,3
16,1
16,2
16,3
16,2
16,1
16,1
16,1
16,3
16,3
16,1
16,1
16,3
16,3
17,1
17,2
17,1
17,1
17,3
17,1
17,3
17,3
17,3
17,1
17,2
17,2
17,1
17,1
17,1
17,3
17,2
18,2
18,1
18,3
18,1
18,3
18,1
18,2
18,3
18,2
18,3
19,3
19,1
19,1
19,3
19,3
19,3
19,2
19,2
19,3
20,1
20,1
20,3
20,2
20,2
21,2
21,3
22,3
23,3
0,1
1,3
5,2
8,2
8,2
8,3
8,3
9,3
10,2
10,1
10,1
12,2
12,3
13,3
14,1
15,3
15,3
16,1
16,1
16,2
16,2
16,3
16,1
16,2
16,2
16,3
16,1
16,2
16,3
16,2
16,3
16,1
16,2
16,1
16,3
16,2
16,3
16,2
16,3
16,1
16,2
16,2
16,3
16,2
16,1
16,2
16,3
16,1
16,2
16,3
17,1
17,3
17,2
17,2
17,3
17,2
17,2
17,3
18,2
19,3
19,2
20,2
20,3
21,2
23,3
23,3
2,3
5,2
9,3
10,3
11,2
13,3
14,2
14,3
15,1
16,3
16,2
16,3
16,3
16,3
16,2
16,3
16,2
16,3
16,3
16,2
16,2
17,3
17,2
17,2
17,1
18,2
18,1
18,2
19,3
19,2
19,1
19,2
19,2
19,2
19,1
19,3
20,3
21,3
22,1
22,3
23,2
1,3
11,1
11,3
11,3
11,1
11,1
16,2
16,3
16,3
16,2
16,1
16,2
16,1
16,2
16,1
16,2
16,1
16,3
16,1
16,3
16,3
16,2
16,2
16,2
16,3
16,3
16,3
16,1
16,2
16,2
17,2
17,3
17,3
17,3
18,2
18,2
18,3
18,2
18,1
18,2
18,1
18,1
18,3
19,2
19,2
19,1
19,2
19,3
21,2
22,3
0,3
1,3
1,3
9,3
10,2
10,2
10,3
10,2
16,3
16,1
16,1
16,3
16,3
16,3
16,1
16,3
16,3
16,3
16,1
16,1
16,3
16,2
16,1
16,3
16,2
16,2
16,2
16,2
16,3
16,1
16,3
16,2
16,3
16,1
16,2
16,2
17,2
17,2
17,2
17,2
17,1
17,3
17,3
17,2
18,3
18,3
18,1
18,2
19,3
19,3
19,1
19,3
19,1
20,3
20,3
20,3
20,3
21,2
22,1
22,3
0,2
4,2
6,3
7,3
9,1
9,3
10,1
10,1
10,2
12,2
14,3
17,3
18,2
18,3
19,2
21,2
21,2
23,3
6,3
9,3
9,2
9,3
9,3
10,3
11,3
13,2
13,3
15,3
15,1
15,1
15,1
15,1
15,2
16,3
17,1
17,1
17,1
17,3
17,1
17,1
17,1
17,2
17,1
17,1
17,1
17,1
17,1
17,1
17,1
17,2
17,3
17,3
17,1
17,1
17,1
17,1
17,1
17,1
17,3
17,1
17,2
17,1
17,1
17,1
17,1
17,1
17,1
17,1
17,1
17,1
17,1
17,1
17,1
17,1
17,1
17,1
17,1
17,1
17,1
17,1
17,1
17,1
17,1
17,1
17,1
17,1
17,1
17,1
17,1
17,1
17,1
17,1
17,1
17,1
17,1
17,1
17,3
17,1
17,1
17,1
17,1
17,3
17,1
17,1
17,1
17,1
17,1
17,1
17,3
17,1
17,1
17,1
17,3
17,1
17,1
17,1
17,1
17,1
17,1
17,1
17,1
17,1
17,1
17,3
17,3
17,1
17,1
17,1
17,1
17,1
17,3
17,1
17,1
17,1
17,1
17,3
17,1
17,1
17,1
17,1
17,1
17,1
17,1
17,1
17,1
17,1
17,1
17,3
17,1
17,1
17,3
17,1
17,1
17,1
17,1
17,1
17,1
17,1
17,1
17,3
18,1
18,1
18,1
18,1
18,1
18,1
18,1
18,3
18,1
18,1
18,1
18,1
18,3
18,1
18,1
18,3
18,1
18,1
18,1
18,1
18,1
18,1
18,1
18,3
18,1
18,1
18,1
18,3
18,1
18,1
18,1
18,1
18,1
18,1
18,1
19,1
19,1
19,1
19,3
19,3
19,1
19,1
19,1
19,1
19,1
19,1
19,3
19,3
19,1
19,1
19,1
19,3
19,1
19,1
19,1
19,1
20,1
20,3
20,1
20,1
20,1
20,1
20,1
20,2
20,1
20,1
20,1
20,1
20,3
20,1
20,1
20,3
20,1
20,1
20,1
21,3
21,1
21,1
21,1
21,1
21,3
21,1
21,3
22,1
22,1
22,1
22,1
22,1
22,1
23,1
23,1
23,1
23,1
23,1
23,1
23,1
23,1
1,1
2,3
2,1
5,3
7,1
8,3
8,3
9,3
9,1
9,3
9,1
9,1
9,1
9,3
9,3
10,1
10,1
10,1
10,1
11,1
11,1
11,3
11,1
12,1
12,3
12,3
13,1
13,1
13,1
13,1
13,3
14,1
15,1
15,1
16,2
16,3
16,3
16,1
16,1
16,2
16,3
16,3
16,2
16,2
16,1
16,1
16,3
16,3
16,3
16,2
16,1
16,1
16,2
16,2
16,3
16,2
16,3
16,3
16,2
16,2
16,2
17,3
17,1
17,2
17,3
17,1
17,1
17,3
17,1
17,2
17,2
17,3
17,2
17,2
17,2
18,3
18,1
18,3
19,2
19,1
19,3
19,2
20,1
20,1
20,1
20,3
21,3
21,3
21,3
21,3
22,1
22,2
22,2
22,2
22,3
6,3
6,1
6,2
7,1
7,1
8,1
9,3
9,2
9,2
9,2
11,3
11,3
11,3
12,1
13,1
13,3
14,1
15,2
16,3
16,1
16,3
16,3
16,1
16,2
16,1
16,2
16,3
16,2
16,3
16,2
16,2
16,2
16,3
16,2
16,3
16,1
16,3
16,2
16,1
16,2
16,1
16,1
16,2
16,2
16,2
16,2
16,3
16,2
16,1
16,3
17,1
17,3
17,3
17,2
17,3
17,3
18,3
18,1
18,2
18,1
18,2
18,1
18,3
18,3
18,3
18,3
18,2
18,1
19,2
19,2
19,1
19,2
19,3
19,1
20,3
20,2
20,2
21,3
9,3
10,3
10,2
11,2
12,1
12,1
12,1
16,3
16,2
16,2
16,1
16,3
16,3
16,3
16,3
16,2
16,2
16,2
16,2
16,3
16,2
16,2
16,3
16,2
16,1
16,2
16,1
17,3
17,3
17,1
17,1
17,3
17,2
17,2
17,3
17,2
17,3
18,2
18,3
18,3
18,1
18,3
18,3
18,1
19,3
19,1
19,1
19,1
19,2
20,2
20,3
20,3
20,1
21,2
21,3
21,3
21,3
22,3
2,3
6,2
7,3
8,3
9,3
11,1
11,3
11,3
11,3
14,3
14,3
14,3
15,1
16,2
16,2
16,3
16,2
16,2
16,2
16,3
16,2
16,3
16,2
16,2
16,2
16,2
16,2
16,1
16,3
16,2
16,2
16,2
16,1
16,1
16,2
16,2
16,3
16,2
16,2
16,3
17,3
17,2
17,3
17,1
17,1
17,2
17,2
18,1
18,1
18,2
19,2
20,2
20,3
20,1
20,3
21,2
22,1
22,2
22,2
22,3
23,1
23,1
23,1
23,1
23,2
1,2
2,2
6,1
9,3
12,1
12,2
12,2
13,3
14,3
15,3
15,3
15,1
16,1
16,1
16,1
16,2
16,3
16,2
16,2
16,3
16,3
16,2
16,2
16,3
16,3
16,1
16,2
16,2
16,2
16,3
16,2
16,2
16,1
16,2
16,2
17,1
17,2
17,3
17,2
17,2
17,3
17,2
18,2
18,1
18,2
18,3
18,3
19,2
19,3
19,3
19,2
20,2
20,3
20,1
20,3
21,2
21,2
22,3
22,3
22,2
22,2
22,1
23,1
23,1
23,3
0,3
7,3
8,3
10,3
12,1
14,2
14,2
16,3
16,3
16,3
16,3
16,2
18,3
20,2
0,2
0,2
3,2
4,2
4,3
4,1
7,2
8,2
10,3
10,3
12,3
13,1
13,3
13,1
14,2
14,3
16,3
16,3
17,1
17,1
17,2
17,1
17,1
17,2
17,1
17,1
17,1
17,1
17,1
17,1
17,1
17,1
17,1
17,1
17,1
17,1
17,1
17,1
17,1
17,1
17,1
17,1
17,1
17,1
17,1
17,3
17,1
17,1
17,1
17,3
17,1
17,1
17,1
17,1
17,1
17,1
17,1
17,1
17,3
17,1
17,1
17,3
17,3
17,1
17,1
17,1
17,1
17,1
17,1
17,1
17,3
17,1
17,1
17,3
17,1
17,1
17,1
17,1
17,1
17,1
17,1
17,1
17,1
17,1
17,1
17,1
17,1
17,1
17,1
17,1
17,1
17,1
17,1
17,1
17,1
17,1
17,1
17,1
17,1
17,1
17,1
17,1
17,1
17,1
17,1
17,1
17,1
17,1
17,1
17,1
17,1
17,1
17,3
17,1
17,1
17,1
17,1
17,1
17,1
17,1
17,1
17,1
17,1
17,1
17,1
17,1
17,3
17,1
17,1
17,3
17,1
17,1
17,1
17,1
17,1
17,1
17,1
17,1
17,1
17,1
17,3
17,1
18,1
18,1
18,1
18,1
18,1
18,1
18,1
18,3
18,1
18,1
18,1
18,3
18,1
18,1
18,1
18,3
18,1
18,1
18,1
18,1
18,1
18,1
18,1
18,1
18,1
18,1
18,1
18,1
18,1
18,1
18,1
18,1
18,1
18,1
18,3
18,1
18,1
18,1
18,1
18,1
18,1
19,1
19,1
19,3
19,1
19,1
19,1
19,1
19,1
19,1
19,1
19,3
19,1
19,1
19,3
19,1
19,1
19,1
19,1
19,1
19,3
19,1
19,1
19,1
19,1
19,3
19,1
19,3
19,1
20,1
20,1
20,1
20,1
20,3
20,1
20,3
20,1
20,1
20,3
20,1
20,3
20,1
21,3
21,3
21,1
21,1
21,1
21,1
21,1
21,1
21,1
21,1
22,1
22,1
22,1
22,1
22,1
22,1
22,3
22,1
22,3
22,1
22,1
23,1
0,3
0,1
1,1
2,1
2,1
2,1
4,1
6,3
6,1
7,1
8,1
8,1
8,3
9,1
9,1
9,1
9,1
9,3
10,2
10,3
10,1
11,1
11,1
11,1
12,1
12,1
12,1
12,1
12,1
13,1
13,1
13,2
13,3
15,1
15,1
15,3
15,1
16,2
16,2
16,2
16,1
16,2
16,2
16,2
16,3
16,1
16,1
16,2
16,3
16,2
16,3
16,3
16,1
16,1
16,2
16,1
16,2
16,3
16,3
16,3
16,3
16,1
16,3
16,3
16,3
17,3
17,2
17,2
17,2
17,1
17,1
17,2
17,2
17,1
17,2
17,2
17,1
17,3
17,1
17,1
18,2
18,1
18,2
18,1
18,1
18,2
18,1
18,3
18,2
18,2
18,2
19,3
19,1
20,2
20,2
20,1
21,3
21,2
21,1
23,3
23,1
23,3
23,1
23,2
23,1
2,1
2,1
5,1
8,2
9,3
9,2
10,1
10,3
10,3
10,2
10,2
11,2
11,1
12,2
13,1
13,1
13,3
14,3
15,1
16,3
16,3
16,3
16,3
16,2
16,2
16,1
16,2
16,3
16,1
16,2
16,1
16,1
16,3
16,2
16,2
16,3
16,1
16,2
16,3
16,2
16,2
16,2
16,3
16,2
16,1
17,3
17,1
17,2
17,1
17,1
17,1
17,2
18,1
18,1
18,2
18,2
18,2
18,2
19,2
19,2
19,3
19,2
20,3
20,3
21,3
21,3
21,1
21,1
21,3
23,2
0,2
0,2
0,2
0,2
0,1
1,1
1,2
6,3
7,3
7,3
9,3
9,3
11,2
12,1
12,2
12,1
16,3
16,2
16,3
16,2
16,2
16,2
16,3
16,1
16,1
16,3
16,2
17,2
17,1
17,1
17,2
17,2
17,2
17,1
17,1
18,2
18,2
18,3
20,1
20,2
20,1
20,1
20,2
21,3
21,3
22,2
1,1
1,2
1,3
5,1
6,2
9,2
9,2
14,2
14,3
14,3
15,3
15,1
15,3
15,3
15,3
16,1
16,1
16,2
16,1
16,1
16,2
16,2
16,3
16,2
16,2
16,2
16,2
16,2
16,2
16,2
16,1
16,3
16,3
16,3
16,2
16,2
16,2
16,3
16,3
16,3
16,2
16,2
16,3
16,1
16,2
16,1
17,3
17,3
17,3
17,3
17,3
17,3
17,2
17,3
17,3
17,3
17,3
17,3
17,2
18,2
18,2
18,1
18,3
19,2
20,3
20,1
20,2
20,3
20,3
21,2
22,2
23,2
23,3
23,3
23,2
23,1
23,3
0,2
0,1
0,3
1,3
1,3
7,3
7,3
8,2
8,2
9,2
10,3
11,3
11,1
11,2
16,2
16,2
16,3
16,3
16,3
16,2
16,1
16,1
16,3
16,2
16,2
16,2
16,2
16,3
16,3
16,3
16,3
16,2
16,1
16,1
16,2
16,2
16,2
16,1
16,2
16,3
16,1
16,3
16,3
16,2
16,2
16,2
16,2
16,2
16,1
16,2
16,2
16,3
16,2
16,2
16,2
16,2
17,2
